team_name,country_code,confederation,fifa_rank,fifa_points,wins_last_10_matches,losses_last_10_matches,draws_last_10_matches,win_rate_last_year,goals_scored_avg,goals_conceded_avg,clean_sheets_last_10,shots_per_game,shots_on_target_ratio,avg_player_rating,star_players_count,market_value_million_eur,experience_avg_caps,coach_experience_years,recent_form_score,possession_avg,passing_accuracy,host_advantage,travel_distance_avg,climate_similarity_score,winner
China,CHN,AFC,43,1562.0,3,4,3,0.23,0.52,1.5,2,10.8,0.257,71.9,1,211.0,21,10,3.0,46.3,75.0,0,8.9,0.34,0
Portugal,POR,UEFA,18,1785.6,7,2,1,0.693,1.92,1.03,3,12.7,0.412,81.1,3,538.0,35,19,5.3,50.1,81.0,0,7.6,0.62,1
Morocco,MAR,CAF,34,1661.1,4,2,4,0.507,1.49,0.86,2,12.0,0.345,76.5,2,421.0,32,8,6.0,46.8,83.5,0,9.3,0.44,0
Uruguay,URU,CONMEBOL,16,1806.0,5,1,4,0.555,1.54,0.73,2,14.9,0.361,83.2,4,812.0,53,17,6.8,51.1,83.4,0,7.2,0.59,1
Egypt,EGY,CAF,43,1473.9,1,4,5,0.411,0.72,1.96,0,10.9,0.254,75.0,2,362.0,35,5,7.8,40.3,76.0,0,10.2,0.48,0
Japan,JPN,AFC,31,1677.3,6,2,2,0.453,1.22,1.44,1,9.5,0.345,75.7,2,529.0,37,8,5.9,53.4,84.7,0,10.2,0.52,0
Chile,CHI,CONMEBOL,40,1576.4,1,7,2,0.207,1.15,1.5,0,9.9,0.284,76.2,1,292.0,24,7,2.2,44.0,79.7,0,5.7,0.6,0
Wales,WAL,UEFA,47,1507.9,1,4,5,0.259,0.9,2.0,1,10.5,0.335,72.6,1,278.0,22,9,4.6,48.5,75.9,0,8.4,0.69,0
Netherlands,NED,UEFA,7,1771.1,5,2,3,0.575,1.72,1.16,5,14.6,0.371,85.3,3,576.0,35,6,7.1,58.5,89.4,0,7.7,0.46,1
Saudi Arabia,KSA,AFC,49,1472.4,1,6,3,0.266,1.27,1.44,0,9.6,0.324,75.4,0,347.0,21,4,4.7,46.5,71.5,0,10.0,0.35,0
Colombia,COL,CONMEBOL,13,1755.7,5,3,2,0.604,1.66,1.02,4,15.2,0.357,82.4,4,592.0,45,20,6.9,61.9,87.4,0,6.2,0.63,1
Algeria,ALG,CAF,50,1516.8,2,7,1,0.281,1.01,2.03,2,8.0,0.302,74.0,2,237.0,29,5,3.4,47.7,74.9,0,10.7,0.36,0
Japan,JPN,AFC,18,1606.9,6,4,0,0.422,1.15,1.48,3,9.5,0.402,76.3,2,464.0,43,15,5.5,53.2,81.6,0,11.1,0.31,0
Costa Rica,CRC,CONCACAF,49,1542.2,3,4,3,0.397,1.0,2.04,0,8.0,0.242,73.8,2,370.0,34,2,3.8,41.2,76.1,0,3.0,0.94,0
Netherlands,NED,UEFA,16,1768.9,6,1,3,0.636,2.17,1.17,5,16.3,0.446,81.6,4,697.0,49,18,5.8,51.3,81.4,0,6.9,0.56,1
Belgium,BEL,UEFA,5,1711.2,8,3,0,0.676,1.69,1.11,3,16.3,0.42,81.4,4,587.0,43,19,6.9,59.9,89.7,0,8.2,0.47,1
Australia,AUS,AFC,21,1574.2,3,4,3,0.56,1.69,1.36,3,13.2,0.323,75.1,1,316.0,31,6,5.9,49.9,78.3,0,13.7,0.32,0
Honduras,HON,CONCACAF,44,1599.0,1,4,5,0.428,0.86,1.88,2,9.8,0.227,73.9,2,310.0,18,9,2.8,42.2,75.9,0,2.1,0.7,0
Denmark,DEN,UEFA,28,1708.9,3,2,5,0.468,1.49,1.39,3,13.0,0.395,80.7,3,344.0,37,13,4.6,53.6,83.2,0,6.9,0.51,1
England,ENG,UEFA,1,1831.8,7,1,2,0.668,2.34,0.45,6,17.5,0.504,89.2,4,828.0,49,15,8.9,55.7,86.9,0,8.5,0.64,1
South Korea,KOR,AFC,13,1607.5,3,4,3,0.414,1.34,0.86,3,9.8,0.331,80.5,1,334.0,44,5,4.5,52.3,78.7,0,9.6,0.32,1
Croatia,CRO,UEFA,10,1813.1,5,1,4,0.553,1.52,0.75,4,16.8,0.465,82.9,2,454.0,53,17,7.4,61.8,89.8,0,5.2,0.49,0
Morocco,MAR,CAF,16,1657.9,6,3,1,0.486,1.19,1.21,4,13.8,0.388,76.1,2,321.0,35,3,4.5,51.1,76.9,0,10.1,0.4,0
Morocco,MAR,CAF,22,1501.1,5,4,1,0.471,1.15,1.34,2,10.8,0.388,80.6,2,373.0,39,8,5.5,51.0,81.7,0,9.6,0.42,1
USA,USA,CONCACAF,29,1702.8,3,2,5,0.423,1.66,0.95,3,11.6,0.33,77.3,2,298.0,35,8,6.1,50.4,83.1,1,1.7,0.95,1
Italy,ITA,UEFA,11,1757.1,5,3,2,0.555,1.89,0.85,5,14.6,0.401,81.1,2,754.0,40,10,8.2,50.4,86.8,0,5.4,0.57,0
Spain,ESP,UEFA,4,1920.8,8,1,1,0.75,2.77,0.48,7,17.5,0.473,86.6,3,915.0,63,25,9.6,59.5,92.0,0,8.1,0.54,1
Ecuador,ECU,CONMEBOL,14,1578.8,5,3,2,0.583,1.35,1.27,4,13.3,0.399,74.9,3,324.0,28,11,8.5,47.4,76.2,0,5.9,0.57,0
Senegal,SEN,CAF,17,1550.0,6,2,2,0.569,1.27,1.19,2,9.3,0.31,79.3,1,348.0,31,13,4.7,52.9,75.8,0,7.0,0.34,0
Portugal,POR,UEFA,14,1827.5,7,1,2,0.572,1.4,1.16,4,14.3,0.447,83.5,2,610.0,38,9,7.2,61.1,87.1,0,6.3,0.5,1
Iran,IRN,AFC,41,1589.3,1,5,4,0.279,0.62,1.2,2,9.5,0.357,70.3,0,321.0,31,3,0.5,49.2,78.4,0,13.4,0.46,0
France,FRA,UEFA,7,1934.5,9,2,0,0.744,2.23,0.79,4,14.6,0.415,86.4,4,783.0,58,21,9.5,67.0,86.1,0,8.6,0.69,1
Cameroon,CMR,CAF,37,1461.6,1,7,2,0.365,0.99,1.31,1,6.8,0.304,72.4,2,263.0,28,2,3.5,42.3,80.0,0,10.0,0.37,0
Canada,CAN,CONCACAF,33,1409.0,4,6,0,0.208,0.7,2.18,1,9.6,0.346,71.1,2,377.0,24,3,2.8,46.4,76.3,1,1.3,0.85,0
Costa Rica,CRC,CONCACAF,33,1510.6,1,7,2,0.371,0.95,1.33,0,8.5,0.351,73.8,2,328.0,30,10,2.4,42.7,72.7,0,1.2,0.75,0
Uruguay,URU,CONMEBOL,18,1704.7,8,3,0,0.554,1.71,0.64,3,12.2,0.453,83.9,4,633.0,50,9,7.1,50.6,85.4,0,7.3,0.62,0
Austria,AUT,UEFA,33,1661.6,3,4,3,0.438,1.47,1.3,3,12.7,0.4,78.5,1,544.0,35,5,6.9,50.1,82.5,0,5.3,0.71,1
Costa Rica,CRC,CONCACAF,39,1590.1,2,5,3,0.374,0.86,2.01,2,6.6,0.342,72.5,0,229.0,25,9,5.5,47.5,73.0,0,0.9,0.83,0
China,CHN,AFC,29,1542.8,4,5,1,0.341,1.08,1.68,2,7.9,0.337,75.2,2,240.0,21,9,5.3,46.6,77.3,0,10.0,0.52,0
Denmark,DEN,UEFA,26,1688.7,5,2,3,0.53,1.48,1.19,1,9.9,0.317,80.4,1,260.0,43,14,4.7,47.1,77.9,0,5.9,0.7,0
Brazil,BRA,CONMEBOL,1,1789.9,8,2,0,0.682,1.98,0.74,3,18.6,0.495,84.7,5,1095.0,54,16,10.0,65.4,94.5,0,4.6,0.67,1
Japan,JPN,AFC,18,1561.8,5,2,3,0.51,1.22,0.91,3,9.8,0.302,77.1,1,316.0,38,12,5.7,45.3,76.8,0,8.3,0.6,1
Australia,AUS,AFC,13,1640.4,3,3,4,0.509,1.05,1.0,4,10.4,0.381,79.2,2,457.0,31,8,5.5,52.0,79.8,0,13.1,0.53,1
Ukraine,UKR,UEFA,29,1443.0,1,6,3,0.223,0.56,1.6,0,7.1,0.261,76.4,0,258.0,16,7,4.7,45.8,71.2,0,6.7,0.53,0
Ukraine,UKR,UEFA,30,1548.5,4,4,2,0.262,0.91,1.58,0,8.9,0.26,75.1,1,202.0,28,4,4.6,40.5,77.0,0,6.3,0.55,0
USA,USA,CONCACAF,28,1631.0,5,5,0,0.53,1.28,1.2,1,11.5,0.368,79.0,1,394.0,41,10,4.9,50.6,80.7,1,0.6,0.83,1
South Korea,KOR,AFC,22,1700.5,3,5,2,0.536,1.65,1.18,1,9.7,0.393,80.0,3,252.0,31,12,5.4,50.1,84.5,0,11.6,0.35,1
USA,USA,CONCACAF,34,1613.1,3,5,2,0.529,1.27,0.93,3,13.6,0.363,75.3,3,357.0,30,9,6.0,45.4,81.8,1,1.9,0.94,0
Ghana,GHA,CAF,35,1554.6,3,6,1,0.326,1.18,1.91,0,8.0,0.276,72.8,2,374.0,25,4,3.6,45.4,77.3,0,10.9,0.48,1
Colombia,COL,CONMEBOL,9,1682.2,8,3,0,0.624,1.85,1.15,5,14.0,0.381,85.2,3,512.0,37,11,6.0,55.2,83.9,0,5.4,0.55,0
Sweden,SWE,UEFA,20,1526.3,4,4,2,0.6,1.41,1.28,4,12.2,0.374,75.3,1,373.0,33,8,4.7,52.6,75.5,0,7.5,0.61,1
England,ENG,UEFA,1,1945.3,8,0,2,0.672,2.25,0.74,5,15.2,0.55,84.4,5,767.0,57,19,7.9,64.3,92.4,0,8.4,0.65,0
Switzerland,SUI,UEFA,15,1574.4,5,2,3,0.578,1.58,1.14,3,13.5,0.344,79.1,2,541.0,29,4,6.0,54.3,82.8,0,5.8,0.62,0
New Zealand,NZL,OFC,35,1417.3,3,6,1,0.379,0.76,1.53,0,9.8,0.242,71.1,2,258.0,27,9,3.5,47.3,72.0,0,10.3,0.49,0
Croatia,CRO,UEFA,17,1826.8,8,3,0,0.568,1.62,0.94,3,13.9,0.447,80.2,3,817.0,39,14,6.2,52.0,88.0,0,6.2,0.6,0
Ecuador,ECU,CONMEBOL,18,1700.5,5,5,0,0.472,1.25,0.99,2,11.0,0.327,75.7,1,281.0,26,9,5.1,51.3,79.1,0,7.2,0.66,1
Sweden,SWE,UEFA,18,1634.7,4,3,3,0.49,1.6,1.41,4,13.1,0.344,76.6,2,364.0,44,8,5.9,50.2,76.7,0,8.4,0.71,0
Wales,WAL,UEFA,49,1409.4,2,7,1,0.438,1.18,1.46,2,9.4,0.288,76.4,1,282.0,17,8,3.3,40.6,70.4,0,6.6,0.67,0
Wales,WAL,UEFA,50,1520.1,2,7,1,0.277,1.03,1.74,1,6.9,0.304,75.8,1,300.0,25,2,3.6,49.9,74.3,0,6.8,0.6,0
Wales,WAL,UEFA,49,1453.8,4,5,1,0.243,0.69,1.66,2,8.5,0.285,73.5,1,304.0,30,3,3.5,44.9,72.5,0,5.7,0.57,0
Uruguay,URU,CONMEBOL,12,1775.3,7,2,1,0.694,1.46,1.19,4,12.8,0.357,83.1,2,617.0,46,8,7.1,57.8,87.1,0,7.9,0.77,1
Italy,ITA,UEFA,9,1660.1,7,3,0,0.554,2.19,1.03,3,13.2,0.427,83.8,4,699.0,51,13,9.8,53.3,85.5,0,7.3,0.58,1
Ghana,GHA,CAF,39,1499.5,4,5,1,0.358,1.1,1.49,2,10.3,0.268,76.6,0,334.0,31,9,5.1,43.5,75.3,0,7.1,0.55,1
Tunisia,TUN,CAF,49,1450.1,2,7,1,0.325,0.82,2.14,0,9.4,0.274,74.6,1,258.0,18,7,4.9,42.7,79.7,0,8.3,0.3,0
Ukraine,UKR,UEFA,50,1598.1,2,4,4,0.396,0.68,1.42,2,6.8,0.23,70.1,1,337.0,29,7,2.3,42.0,73.3,0,7.3,0.63,0
Brazil,BRA,CONMEBOL,5,1950.2,7,1,2,0.759,2.45,0.77,7,16.1,0.465,84.8,4,1055.0,45,25,9.8,64.3,86.6,0,6.0,0.78,1
France,FRA,UEFA,2,1906.7,8,2,0,0.782,1.84,0.88,3,19.4,0.428,83.9,4,1159.0,42,8,7.3,56.7,85.9,0,6.7,0.55,1
Poland,POL,UEFA,30,1557.1,5,5,0,0.568,1.24,0.95,3,9.9,0.321,78.4,1,424.0,26,5,5.2,51.5,79.0,0,8.3,0.72,1
Egypt,EGY,CAF,38,1559.5,3,7,0,0.371,0.58,1.72,1,7.4,0.359,72.3,2,220.0,34,4,2.8,47.7,74.4,0,9.8,0.29,0
Honduras,HON,CONCACAF,38,1500.4,1,5,4,0.22,0.53,1.48,1,6.4,0.323,71.9,0,366.0,33,2,3.6,46.0,74.2,0,2.8,0.93,0
Cameroon,CMR,CAF,42,1465.4,4,4,2,0.382,1.26,1.62,0,10.7,0.3,75.3,2,352.0,15,5,2.0,41.6,75.2,0,7.2,0.55,0
Mexico,MEX,CONCACAF,34,1711.5,5,4,1,0.551,1.16,1.26,4,9.7,0.338,76.4,1,519.0,35,8,5.8,47.7,78.2,1,1.3,0.87,1
Argentina,ARG,CONMEBOL,8,1813.0,8,2,0,0.752,2.1,0.74,3,14.4,0.522,87.1,5,1003.0,61,21,7.2,58.6,86.0,0,6.0,0.76,1
Poland,POL,UEFA,18,1668.5,4,4,2,0.561,1.46,1.43,3,9.7,0.41,78.7,1,463.0,40,4,5.0,46.3,78.4,0,7.9,0.62,0
Ukraine,UKR,UEFA,49,1538.2,1,6,3,0.209,0.66,1.42,0,8.1,0.318,73.6,0,343.0,20,8,2.7,40.2,73.7,0,7.3,0.73,0
USA,USA,CONCACAF,12,1708.2,3,2,5,0.581,1.04,1.02,2,12.0,0.381,80.2,1,499.0,42,9,6.8,54.1,82.0,1,1.9,0.85,1
Ecuador,ECU,CONMEBOL,22,1609.8,3,4,3,0.593,1.39,1.22,1,11.8,0.363,78.3,1,343.0,33,12,5.0,50.4,80.2,0,7.9,0.8,1
Peru,PER,CONMEBOL,45,1585.0,3,5,2,0.423,1.01,1.44,2,7.2,0.309,71.8,2,376.0,35,2,4.5,49.1,72.8,0,6.6,0.65,0
France,FRA,UEFA,1,1880.4,8,1,1,0.802,2.23,0.99,4,16.3,0.42,89.1,4,812.0,47,18,8.6,60.7,93.9,0,6.5,0.71,1
Saudi Arabia,KSA,AFC,34,1521.6,4,6,0,0.256,0.83,2.06,1,7.2,0.358,76.3,2,270.0,20,3,4.2,45.4,72.4,0,13.3,0.49,0
Belgium,BEL,UEFA,7,1712.2,8,3,0,0.678,1.75,1.07,4,12.6,0.35,85.4,3,777.0,42,8,6.8,52.7,85.4,0,9.0,0.67,1
Uruguay,URU,CONMEBOL,15,1808.1,8,1,1,0.615,1.52,0.71,4,15.9,0.429,80.7,2,543.0,40,9,6.7,60.0,88.2,0,5.3,0.66,0
England,ENG,UEFA,5,1863.9,7,1,2,0.769,2.72,0.78,4,17.5,0.449,86.7,3,864.0,43,14,9.5,62.7,92.9,0,6.1,0.53,1
South Korea,KOR,AFC,20,1521.8,6,2,2,0.554,1.57,1.16,4,10.1,0.38,80.4,3,412.0,36,13,6.5,48.2,75.4,0,11.7,0.55,0
Senegal,SEN,CAF,23,1667.6,4,2,4,0.456,1.66,1.05,4,13.4,0.39,75.9,1,545.0,33,6,5.5,52.7,76.9,0,9.1,0.36,0
Saudi Arabia,KSA,AFC,29,1471.6,3,5,2,0.285,1.15,1.59,0,10.8,0.357,72.0,1,226.0,22,7,4.7,41.8,70.0,0,13.6,0.59,0
Spain,ESP,UEFA,1,1881.3,8,1,1,0.7,2.78,0.58,4,18.7,0.42,88.9,4,1168.0,45,11,7.4,59.5,87.7,0,5.0,0.55,1
France,FRA,UEFA,6,1904.5,9,2,0,0.775,2.03,0.95,6,19.1,0.447,87.0,5,711.0,47,21,9.6,55.5,86.2,0,6.7,0.7,1
Ukraine,UKR,UEFA,44,1590.5,4,7,0,0.307,1.23,1.78,1,8.1,0.251,75.1,0,330.0,20,8,4.8,41.4,74.6,0,6.7,0.58,0
Serbia,SRB,UEFA,35,1613.3,3,3,4,0.493,1.61,0.87,1,11.3,0.401,78.3,2,394.0,28,14,4.9,51.8,78.2,0,5.8,0.68,1
Portugal,POR,UEFA,18,1676.5,7,2,1,0.696,2.18,0.99,5,16.6,0.462,84.5,4,667.0,48,14,6.8,56.3,83.6,0,5.3,0.74,1
Paraguay,PAR,CONMEBOL,28,1568.8,1,7,2,0.213,0.85,2.01,2,9.0,0.248,72.4,0,342.0,29,4,2.8,41.0,77.8,0,7.5,0.78,1
England,ENG,UEFA,6,1939.0,7,2,1,0.782,2.25,0.94,6,16.6,0.473,83.5,5,1187.0,55,23,8.2,63.4,87.5,0,5.1,0.61,0
Switzerland,SUI,UEFA,30,1609.3,6,5,0,0.599,1.37,1.39,2,9.6,0.417,80.9,2,337.0,38,15,4.9,48.9,76.8,0,5.4,0.57,0
Portugal,POR,UEFA,9,1765.3,5,3,2,0.612,1.4,0.95,3,15.9,0.354,85.3,3,675.0,44,11,5.6,56.7,87.7,0,6.6,0.66,1
Portugal,POR,UEFA,11,1729.5,8,1,1,0.612,1.65,1.03,2,15.0,0.419,82.6,2,694.0,38,6,7.5,56.0,88.2,0,5.9,0.55,0
Brazil,BRA,CONMEBOL,2,1948.0,6,0,4,0.753,2.34,0.92,6,15.0,0.52,86.3,5,902.0,44,22,9.9,67.6,88.2,0,7.9,0.72,1
Qatar,QAT,AFC,45,1587.2,3,5,2,0.3,0.6,1.49,0,7.3,0.305,75.7,2,250.0,18,10,3.4,40.3,79.5,0,13.7,0.63,0
Peru,PER,CONMEBOL,30,1551.5,1,4,5,0.443,0.78,2.07,0,7.7,0.269,70.4,0,275.0,33,6,2.3,40.4,77.3,0,6.1,0.65,1
Austria,AUT,UEFA,26,1663.1,3,4,3,0.547,1.38,0.95,4,9.9,0.363,80.8,1,388.0,45,6,2.8,54.0,76.7,0,7.5,0.63,1
England,ENG,UEFA,8,1840.0,7,0,3,0.841,2.46,0.75,6,15.9,0.525,86.8,3,1174.0,45,11,9.9,64.0,87.8,0,7.7,0.74,0
USA,USA,CONCACAF,25,1715.9,6,4,0,0.439,1.02,1.1,1,10.3,0.352,74.9,0,344.0,31,5,5.2,53.9,83.4,1,1.4,0.94,0
Croatia,CRO,UEFA,6,1747.9,6,3,1,0.644,1.62,1.16,3,13.7,0.419,82.2,2,567.0,52,18,5.5,58.8,86.5,0,8.5,0.72,1
Australia,AUS,AFC,29,1535.7,4,4,2,0.408,1.2,1.01,4,9.4,0.356,79.3,3,286.0,29,10,6.5,51.0,81.5,0,10.0,0.32,1
Poland,POL,UEFA,28,1580.6,5,4,1,0.517,1.21,1.43,3,9.8,0.391,78.8,1,256.0,35,14,6.3,46.1,77.6,0,5.7,0.63,0
Mexico,MEX,CONCACAF,16,1615.5,6,3,1,0.542,1.57,0.89,1,13.5,0.378,77.3,2,280.0,41,6,4.0,49.1,83.7,1,2.4,0.72,1
Portugal,POR,UEFA,16,1659.7,5,2,3,0.689,1.77,1.15,5,13.4,0.427,86.0,2,464.0,42,15,6.5,54.0,88.5,0,6.3,0.55,0
Turkey,TUR,UEFA,39,1427.1,2,7,1,0.256,0.71,1.81,2,9.4,0.252,77.0,2,284.0,15,2,3.2,47.6,76.5,0,7.7,0.48,1
Spain,ESP,UEFA,1,1892.4,8,0,2,0.664,2.4,0.41,5,18.4,0.455,85.1,3,825.0,48,23,8.3,66.3,88.7,0,8.8,0.45,0
Uruguay,URU,CONMEBOL,17,1740.7,6,3,1,0.643,1.97,1.12,3,16.4,0.43,81.7,4,522.0,53,15,7.0,51.3,87.5,0,6.1,0.63,1
Denmark,DEN,UEFA,31,1653.3,6,2,2,0.402,1.23,1.08,1,9.2,0.306,76.0,1,524.0,38,4,5.5,54.1,83.3,0,5.6,0.46,0
Portugal,POR,UEFA,10,1782.4,8,2,0,0.638,2.2,0.89,4,16.9,0.478,84.6,2,714.0,52,16,7.5,51.7,81.0,0,6.1,0.48,0
Senegal,SEN,CAF,25,1574.1,4,4,2,0.556,1.11,0.87,3,12.5,0.33,80.4,2,376.0,32,5,2.8,52.8,75.7,0,8.3,0.34,1
Senegal,SEN,CAF,21,1653.5,3,3,4,0.504,1.26,0.89,2,13.1,0.338,77.2,3,482.0,28,6,4.2,47.1,84.5,0,7.3,0.26,1
Honduras,HON,CONCACAF,29,1542.1,4,4,2,0.275,1.0,1.89,0,9.6,0.356,70.4,0,240.0,26,9,4.9,44.0,72.6,0,2.2,0.78,1
Belgium,BEL,UEFA,10,1736.5,8,1,1,0.55,2.18,0.82,3,15.8,0.4,84.3,4,458.0,43,19,5.9,57.5,88.7,0,7.3,0.58,1
China,CHN,AFC,44,1494.1,1,7,2,0.203,1.06,1.6,0,7.4,0.319,74.4,1,246.0,22,5,2.3,42.4,72.5,0,11.9,0.32,0
Sweden,SWE,UEFA,21,1684.1,3,5,2,0.574,1.33,1.27,1,11.9,0.317,74.2,3,523.0,36,5,4.6,53.1,80.1,0,8.6,0.59,0
Netherlands,NED,UEFA,16,1743.9,8,2,0,0.675,1.98,0.73,3,12.4,0.351,80.1,4,697.0,41,19,7.9,58.6,80.6,0,6.9,0.53,0
Senegal,SEN,CAF,14,1596.9,5,3,2,0.496,1.59,1.08,4,9.8,0.302,79.5,2,292.0,41,3,5.8,52.6,82.7,0,10.9,0.33,0
Ecuador,ECU,CONMEBOL,32,1594.0,5,5,0,0.513,1.49,1.5,2,11.1,0.37,75.5,1,291.0,45,15,4.4,50.4,83.6,0,7.1,0.6,1
Cameroon,CMR,CAF,29,1540.8,1,7,2,0.375,1.07,1.72,0,7.4,0.263,71.1,2,377.0,27,8,3.1,43.6,75.6,0,10.2,0.31,0
France,FRA,UEFA,3,1926.1,6,2,2,0.823,2.38,0.53,3,14.2,0.462,88.3,5,714.0,62,21,7.8,59.9,88.5,0,6.5,0.51,1
Serbia,SRB,UEFA,35,1649.2,3,5,2,0.519,1.1,0.92,1,12.2,0.353,74.7,3,480.0,36,12,6.5,50.1,77.4,0,5.7,0.7,1
Denmark,DEN,UEFA,30,1609.8,5,2,3,0.445,1.32,0.93,4,12.9,0.301,74.9,1,324.0,33,5,4.5,53.3,76.5,0,8.7,0.6,0
Peru,PER,CONMEBOL,46,1594.6,2,7,1,0.376,0.94,1.29,0,9.3,0.224,73.8,1,200.0,25,2,2.0,40.1,77.9,0,7.1,0.74,1
Belgium,BEL,UEFA,18,1822.2,5,1,4,0.607,1.87,0.91,5,13.7,0.404,79.4,3,579.0,50,18,6.9,59.0,81.5,0,5.4,0.7,0
Qatar,QAT,AFC,48,1550.9,4,5,1,0.251,0.9,2.16,2,7.6,0.27,76.8,0,296.0,29,5,5.2,45.1,74.0,0,9.4,0.38,0
Serbia,SRB,UEFA,25,1534.9,4,3,3,0.507,1.13,1.24,3,10.7,0.354,80.3,2,499.0,40,14,5.7,54.8,77.5,0,8.0,0.63,1
Croatia,CRO,UEFA,14,1750.4,5,2,3,0.638,1.66,1.13,3,14.7,0.451,83.7,2,661.0,37,16,5.7,50.9,86.4,0,5.8,0.67,1
Poland,POL,UEFA,26,1670.3,6,3,1,0.51,1.27,1.39,2,9.1,0.357,74.6,1,263.0,45,3,6.5,54.2,81.3,0,5.1,0.7,0
Serbia,SRB,UEFA,32,1714.0,5,3,2,0.578,1.09,1.02,3,10.6,0.388,79.2,2,358.0,33,6,4.6,53.2,77.2,0,6.7,0.47,0
Austria,AUT,UEFA,25,1689.6,5,4,1,0.584,1.62,1.14,2,12.0,0.41,78.1,3,491.0,40,14,6.5,46.8,84.0,0,8.2,0.74,0
Ghana,GHA,CAF,29,1545.8,3,5,2,0.231,1.07,1.56,2,9.2,0.313,75.2,2,253.0,19,2,3.7,48.5,71.8,0,10.4,0.31,0
Sweden,SWE,UEFA,19,1642.7,6,2,2,0.474,1.69,1.4,2,9.1,0.333,77.1,1,292.0,39,3,6.7,55.3,75.5,0,8.0,0.48,1
Turkey,TUR,UEFA,48,1482.9,1,6,3,0.233,1.16,1.2,1,8.5,0.285,71.0,1,320.0,20,10,3.1,41.0,78.8,0,5.4,0.48,1
Poland,POL,UEFA,28,1532.4,6,5,0,0.515,1.06,1.22,3,12.2,0.374,79.6,2,397.0,29,7,5.1,50.6,84.9,0,7.4,0.52,0
Peru,PER,CONMEBOL,43,1563.6,2,6,2,0.266,0.8,2.03,1,7.3,0.282,72.0,0,258.0,29,1,4.6,41.8,71.1,0,4.6,0.7,0
Sweden,SWE,UEFA,18,1566.0,4,4,2,0.53,1.04,1.49,3,11.2,0.389,79.5,1,271.0,26,4,6.6,50.0,77.2,0,8.2,0.51,1
Belgium,BEL,UEFA,18,1826.5,5,2,3,0.713,2.09,1.04,2,13.9,0.423,85.5,3,776.0,47,9,5.3,51.1,87.9,0,6.3,0.56,1
USA,USA,CONCACAF,33,1686.3,6,5,0,0.423,1.58,1.27,1,11.6,0.41,79.9,3,377.0,29,10,5.9,52.0,76.8,1,2.1,0.75,1
Senegal,SEN,CAF,16,1505.8,6,2,2,0.488,1.33,1.24,4,10.1,0.391,74.6,2,346.0,28,13,5.0,46.8,75.6,0,10.4,0.53,1
Nigeria,NGA,CAF,30,1541.6,3,6,1,0.339,0.78,2.09,0,8.3,0.329,70.4,1,312.0,15,9,3.8,41.7,71.2,0,9.9,0.3,0
Argentina,ARG,CONMEBOL,5,1893.8,8,1,1,0.654,1.94,0.62,5,17.6,0.408,89.0,3,808.0,52,15,9.6,65.1,93.5,0,4.2,0.75,1
Belgium,BEL,UEFA,17,1743.7,7,3,0,0.58,2.01,0.84,2,13.4,0.452,80.6,3,840.0,53,17,6.4,57.4,82.7,0,7.9,0.62,1
Cameroon,CMR,CAF,49,1510.4,2,4,4,0.206,1.01,1.94,2,7.3,0.227,73.9,2,263.0,20,2,2.6,42.0,72.4,0,8.2,0.41,1
Spain,ESP,UEFA,8,1911.1,9,1,0,0.788,2.0,0.99,6,16.1,0.548,88.0,4,706.0,52,16,8.6,57.4,88.5,0,8.7,0.75,1
England,ENG,UEFA,3,1844.0,8,1,1,0.674,2.07,0.9,5,15.0,0.403,87.7,4,1051.0,40,12,8.3,61.0,86.6,0,5.4,0.45,1
South Korea,KOR,AFC,23,1658.0,5,4,1,0.406,1.43,1.2,2,12.6,0.357,74.1,2,251.0,34,15,4.9,48.5,81.6,0,12.5,0.39,0
New Zealand,NZL,OFC,36,1444.4,1,4,5,0.316,0.74,1.97,0,6.5,0.259,70.4,0,295.0,19,4,5.1,48.5,73.9,0,13.2,0.42,0
South Korea,KOR,AFC,20,1703.8,4,5,1,0.469,1.3,1.06,1,9.9,0.372,76.9,1,497.0,27,15,6.3,52.0,79.2,0,14.0,0.56,1
Paraguay,PAR,CONMEBOL,36,1540.1,3,4,3,0.328,0.53,1.72,2,10.3,0.312,75.1,1,358.0,23,9,3.8,44.6,74.5,0,7.8,0.6,0
Jamaica,JAM,CONCACAF,44,1517.3,1,6,3,0.31,0.81,1.25,0,9.7,0.35,75.3,0,352.0,21,7,5.3,48.0,70.9,0,0.9,0.94,0
Netherlands,NED,UEFA,10,1687.8,5,1,4,0.634,1.89,0.83,3,16.1,0.45,81.4,2,598.0,51,8,5.9,54.5,83.8,0,5.2,0.58,1
Jamaica,JAM,CONCACAF,37,1582.7,2,5,3,0.241,0.94,1.86,2,8.1,0.327,70.8,1,282.0,34,1,5.2,46.8,76.1,0,2.9,0.95,0
Denmark,DEN,UEFA,23,1685.7,4,4,2,0.518,1.42,1.0,4,12.7,0.359,76.1,3,461.0,34,5,5.2,48.8,79.6,0,7.7,0.67,0
Qatar,QAT,AFC,32,1556.6,3,5,2,0.319,1.02,2.11,0,10.0,0.357,74.9,0,278.0,29,9,4.4,40.1,74.9,0,11.1,0.64,0
Cameroon,CMR,CAF,36,1509.2,4,4,2,0.442,0.54,1.79,0,8.4,0.298,77.0,1,294.0,29,1,3.4,40.7,79.8,0,10.9,0.29,0
